region,Area,date,Daily_Rainfall,Min_Temperature (°C),Max_Temperature (°C),Mean_Temperature (°C),total_cases_in_cluster
Central,Pasir Panjang,07-02-2020,0.0,28.3,31.6,26.2,2
Central,Paya Lebar,07-02-2020,0.0,28.4,32.4,24.7,166
Central,Paya Lebar,07-02-2020,0.0,28.4,32.4,24.7,94
Central,Paya Lebar,07-02-2020,0.0,28.4,32.4,24.7,84
Central,Paya Lebar,07-02-2020,0.0,28.4,32.4,24.7,61
Central,Paya Lebar,07-02-2020,0.0,28.4,32.4,24.7,46
Central,Paya Lebar,07-02-2020,0.0,28.4,32.4,24.7,37
Central,Paya Lebar,07-02-2020,0.0,28.4,32.4,24.7,27
Central,Paya Lebar,07-02-2020,0.0,28.4,32.4,24.7,24
Central,Paya Lebar,07-02-2020,0.0,28.4,32.4,24.7,19
Central,Paya Lebar,07-02-2020,0.0,28.4,32.4,24.7,12
Central,Paya Lebar,07-02-2020,0.0,28.4,32.4,24.7,11
Central,Paya Lebar,07-02-2020,0.0,28.4,32.4,24.7,6
Central,Paya Lebar,07-02-2020,0.0,28.4,32.4,24.7,5
Central,Paya Lebar,07-02-2020,0.0,28.4,32.4,24.7,4
Central,Paya Lebar,07-02-2020,0.0,28.4,32.4,24.7,3
Central,Paya Lebar,07-02-2020,0.0,28.4,32.4,24.7,2
Central,Sentosa Island,07-02-2020,0.0,28.6,32.5,26.3,166
Central,Sentosa Island,07-02-2020,0.0,28.6,32.5,26.3,94
Central,Sentosa Island,07-02-2020,0.0,28.6,32.5,26.3,84
Central,Sentosa Island,07-02-2020,0.0,28.6,32.5,26.3,61
Central,Sentosa Island,07-02-2020,0.0,28.6,32.5,26.3,46
Central,Sentosa Island,07-02-2020,0.0,28.6,32.5,26.3,37
Central,Sentosa Island,07-02-2020,0.0,28.6,32.5,26.3,27
Central,Sentosa Island,07-02-2020,0.0,28.6,32.5,26.3,24
Central,Sentosa Island,07-02-2020,0.0,28.6,32.5,26.3,19
Central,Sentosa Island,07-02-2020,0.0,28.6,32.5,26.3,12
Central,Sentosa Island,07-02-2020,0.0,28.6,32.5,26.3,11
Central,Sentosa Island,07-02-2020,0.0,28.6,32.5,26.3,6
Central,Sentosa Island,07-02-2020,0.0,28.6,32.5,26.3,5
Central,Sentosa Island,07-02-2020,0.0,28.6,32.5,26.3,4
Central,Sentosa Island,07-02-2020,0.0,28.6,32.5,26.3,3
Central,Sentosa Island,07-02-2020,0.0,28.6,32.5,26.3,2
Central,Marina Barrage,06-03-2020,0,28.7,31.5,26.4,183
Central,Marina Barrage,06-03-2020,0,28.7,31.5,26.4,116
Central,Marina Barrage,06-03-2020,0,28.7,31.5,26.4,69
Central,Marina Barrage,06-03-2020,0,28.7,31.5,26.4,38
Central,Marina Barrage,06-03-2020,0,28.7,31.5,26.4,35
Central,Marina Barrage,06-03-2020,0,28.7,31.5,26.4,34
Central,Marina Barrage,06-03-2020,0,28.7,31.5,26.4,29
Central,Marina Barrage,06-03-2020,0,28.7,31.5,26.4,27
Central,Marina Barrage,06-03-2020,0,28.7,31.5,26.4,18
Central,Marina Barrage,06-03-2020,0,28.7,31.5,26.4,17
Central,Marina Barrage,06-03-2020,0,28.7,31.5,26.4,13
Central,Marina Barrage,06-03-2020,0,28.7,31.5,26.4,12
Central,Marina Barrage,06-03-2020,0,28.7,31.5,26.4,11
Central,Marina Barrage,06-03-2020,0,28.7,31.5,26.4,9
Central,Marina Barrage,06-03-2020,0,28.7,31.5,26.4,8
Central,Marina Barrage,06-03-2020,0,28.7,31.5,26.4,7
Central,Marina Barrage,06-03-2020,0,28.7,31.5,26.4,6
Central,Marina Barrage,06-03-2020,0,28.7,31.5,26.4,5
Central,Marina Barrage,06-03-2020,0,28.7,31.5,26.4,4
Central,Marina Barrage,06-03-2020,0,28.7,31.5,26.4,3
Central,Marina Barrage,06-03-2020,0,28.7,31.5,26.4,2
Central,Newton,06-03-2020,1.6,27.5,31.4,25.1,183
Central,Newton,06-03-2020,1.6,27.5,31.4,25.1,116
Central,Newton,06-03-2020,1.6,27.5,31.4,25.1,69
Central,Newton,06-03-2020,1.6,27.5,31.4,25.1,38
Central,Newton,06-03-2020,1.6,27.5,31.4,25.1,35
Central,Newton,06-03-2020,1.6,27.5,31.4,25.1,34
Central,Newton,06-03-2020,1.6,27.5,31.4,25.1,29
Central,Newton,06-03-2020,1.6,27.5,31.4,25.1,27
Central,Newton,06-03-2020,1.6,27.5,31.4,25.1,18
Central,Newton,06-03-2020,1.6,27.5,31.4,25.1,17
Central,Newton,06-03-2020,1.6,27.5,31.4,25.1,13
Central,Newton,06-03-2020,1.6,27.5,31.4,25.1,12
Central,Newton,06-03-2020,1.6,27.5,31.4,25.1,11
Central,Newton,06-03-2020,1.6,27.5,31.4,25.1,9
Central,Newton,06-03-2020,1.6,27.5,31.4,25.1,8
Central,Newton,06-03-2020,1.6,27.5,31.4,25.1,7
Central,Newton,06-03-2020,1.6,27.5,31.4,25.1,6
Central,Newton,06-03-2020,1.6,27.5,31.4,25.1,5
Central,Newton,06-03-2020,1.6,27.5,31.4,25.1,4
Central,Newton,06-03-2020,1.6,27.5,31.4,25.1,3
Central,Newton,06-03-2020,1.6,27.5,31.4,25.1,2
Central,Pasir Panjang,06-03-2020,2.4,27.9,31.1,26,183
Central,Pasir Panjang,06-03-2020,2.4,27.9,31.1,26,116
Central,Pasir Panjang,06-03-2020,2.4,27.9,31.1,26,69
Central,Pasir Panjang,06-03-2020,2.4,27.9,31.1,26,38
Central,Pasir Panjang,06-03-2020,2.4,27.9,31.1,26,35
Central,Pasir Panjang,06-03-2020,2.4,27.9,31.1,26,34
Central,Pasir Panjang,06-03-2020,2.4,27.9,31.1,26,29
Central,Pasir Panjang,06-03-2020,2.4,27.9,31.1,26,27
Central,Pasir Panjang,06-03-2020,2.4,27.9,31.1,26,18
Central,Pasir Panjang,06-03-2020,2.4,27.9,31.1,26,17
Central,Pasir Panjang,06-03-2020,2.4,27.9,31.1,26,13
Central,Pasir Panjang,06-03-2020,2.4,27.9,31.1,26,12
Central,Pasir Panjang,06-03-2020,2.4,27.9,31.1,26,11
Central,Pasir Panjang,06-03-2020,2.4,27.9,31.1,26,9
Central,Pasir Panjang,06-03-2020,2.4,27.9,31.1,26,8
Central,Pasir Panjang,06-03-2020,2.4,27.9,31.1,26,7
Central,Pasir Panjang,06-03-2020,2.4,27.9,31.1,26,6
Central,Pasir Panjang,06-03-2020,2.4,27.9,31.1,26,5
Central,Pasir Panjang,06-03-2020,2.4,27.9,31.1,26,4
Central,Pasir Panjang,06-03-2020,2.4,27.9,31.1,26,3
Central,Pasir Panjang,06-03-2020,2.4,27.9,31.1,26,2
Central,Paya Lebar,06-03-2020,0.0,29.2,32.1,26.2,183
Central,Paya Lebar,06-03-2020,0.0,29.2,32.1,26.2,116
Central,Paya Lebar,06-03-2020,0.0,29.2,32.1,26.2,69
Central,Paya Lebar,06-03-2020,0.0,29.2,32.1,26.2,38
Central,Paya Lebar,06-03-2020,0.0,29.2,32.1,26.2,35
Central,Paya Lebar,06-03-2020,0.0,29.2,32.1,26.2,34
Central,Paya Lebar,06-03-2020,0.0,29.2,32.1,26.2,29
Central,Paya Lebar,06-03-2020,0.0,29.2,32.1,26.2,27
Central,Paya Lebar,06-03-2020,0.0,29.2,32.1,26.2,18
Central,Paya Lebar,06-03-2020,0.0,29.2,32.1,26.2,17
Central,Paya Lebar,06-03-2020,0.0,29.2,32.1,26.2,13
Central,Paya Lebar,06-03-2020,0.0,29.2,32.1,26.2,12
Central,Paya Lebar,06-03-2020,0.0,29.2,32.1,26.2,11
Central,Paya Lebar,06-03-2020,0.0,29.2,32.1,26.2,9
Central,Paya Lebar,06-03-2020,0.0,29.2,32.1,26.2,8
Central,Paya Lebar,06-03-2020,0.0,29.2,32.1,26.2,7
Central,Paya Lebar,06-03-2020,0.0,29.2,32.1,26.2,6
Central,Paya Lebar,06-03-2020,0.0,29.2,32.1,26.2,5
Central,Paya Lebar,06-03-2020,0.0,29.2,32.1,26.2,4
Central,Paya Lebar,06-03-2020,0.0,29.2,32.1,26.2,3
Central,Paya Lebar,06-03-2020,0.0,29.2,32.1,26.2,2
Central,Sentosa Island,06-03-2020,1.2,28.4,32,26,183
Central,Sentosa Island,06-03-2020,1.2,28.4,32,26,116
Central,Sentosa Island,06-03-2020,1.2,28.4,32,26,69
Central,Sentosa Island,06-03-2020,1.2,28.4,32,26,38
Central,Sentosa Island,06-03-2020,1.2,28.4,32,26,35
Central,Sentosa Island,06-03-2020,1.2,28.4,32,26,34
Central,Sentosa Island,06-03-2020,1.2,28.4,32,26,29
Central,Sentosa Island,06-03-2020,1.2,28.4,32,26,27
Central,Sentosa Island,06-03-2020,1.2,28.4,32,26,18
Central,Sentosa Island,06-03-2020,1.2,28.4,32,26,17
Central,Sentosa Island,06-03-2020,1.2,28.4,32,26,13
Central,Sentosa Island,06-03-2020,1.2,28.4,32,26,12
Central,Sentosa Island,06-03-2020,1.2,28.4,32,26,11
Central,Sentosa Island,06-03-2020,1.2,28.4,32,26,9
Central,Sentosa Island,06-03-2020,1.2,28.4,32,26,8
Central,Sentosa Island,06-03-2020,1.2,28.4,32,26,7
Central,Sentosa Island,06-03-2020,1.2,28.4,32,26,6
Central,Sentosa Island,06-03-2020,1.2,28.4,32,26,5
Central,Sentosa Island,06-03-2020,1.2,28.4,32,26,4
Central,Sentosa Island,06-03-2020,1.2,28.4,32,26,3
Central,Sentosa Island,06-03-2020,1.2,28.4,32,26,2
Central,Marina Barrage,13-03-2020,0,29.7,33.4,26.8,183
Central,Marina Barrage,13-03-2020,0,29.7,33.4,26.8,119
Central,Marina Barrage,13-03-2020,0,29.7,33.4,26.8,72
Central,Marina Barrage,13-03-2020,0,29.7,33.4,26.8,53
Central,Marina Barrage,13-03-2020,0,29.7,33.4,26.8,49
Central,Marina Barrage,13-03-2020,0,29.7,33.4,26.8,39
Central,Marina Barrage,13-03-2020,0,29.7,33.4,26.8,34
Central,Marina Barrage,13-03-2020,0,29.7,33.4,26.8,33
Central,Marina Barrage,13-03-2020,0,29.7,33.4,26.8,29
Central,Marina Barrage,13-03-2020,0,29.7,33.4,26.8,22
Central,Marina Barrage,13-03-2020,0,29.7,33.4,26.8,16
Central,Marina Barrage,13-03-2020,0,29.7,33.4,26.8,15
Central,Marina Barrage,13-03-2020,0,29.7,33.4,26.8,14
Central,Marina Barrage,13-03-2020,0,29.7,33.4,26.8,13
Central,Marina Barrage,13-03-2020,0,29.7,33.4,26.8,12
Central,Marina Barrage,13-03-2020,0,29.7,33.4,26.8,11
Central,Marina Barrage,13-03-2020,0,29.7,33.4,26.8,9
Central,Marina Barrage,13-03-2020,0,29.7,33.4,26.8,7
Central,Marina Barrage,13-03-2020,0,29.7,33.4,26.8,6
Central,Marina Barrage,13-03-2020,0,29.7,33.4,26.8,5
Central,Marina Barrage,13-03-2020,0,29.7,33.4,26.8,4
Central,Marina Barrage,13-03-2020,0,29.7,33.4,26.8,3
Central,Marina Barrage,13-03-2020,0,29.7,33.4,26.8,2
Central,Newton,13-03-2020,0.0,29,33.8,26.4,183
Central,Newton,13-03-2020,0.0,29,33.8,26.4,119
Central,Newton,13-03-2020,0.0,29,33.8,26.4,72
Central,Newton,13-03-2020,0.0,29,33.8,26.4,53
Central,Newton,13-03-2020,0.0,29,33.8,26.4,49
Central,Newton,13-03-2020,0.0,29,33.8,26.4,39
Central,Newton,13-03-2020,0.0,29,33.8,26.4,34
Central,Newton,13-03-2020,0.0,29,33.8,26.4,33
Central,Newton,13-03-2020,0.0,29,33.8,26.4,29
Central,Newton,13-03-2020,0.0,29,33.8,26.4,22
Central,Newton,13-03-2020,0.0,29,33.8,26.4,16
Central,Newton,13-03-2020,0.0,29,33.8,26.4,15
Central,Newton,13-03-2020,0.0,29,33.8,26.4,14
Central,Newton,13-03-2020,0.0,29,33.8,26.4,13
Central,Newton,13-03-2020,0.0,29,33.8,26.4,12
Central,Newton,13-03-2020,0.0,29,33.8,26.4,11
Central,Newton,13-03-2020,0.0,29,33.8,26.4,9
Central,Newton,13-03-2020,0.0,29,33.8,26.4,7
Central,Newton,13-03-2020,0.0,29,33.8,26.4,6
Central,Newton,13-03-2020,0.0,29,33.8,26.4,5
Central,Newton,13-03-2020,0.0,29,33.8,26.4,4
Central,Newton,13-03-2020,0.0,29,33.8,26.4,3
Central,Newton,13-03-2020,0.0,29,33.8,26.4,2
Central,Pasir Panjang,13-03-2020,0.0,29.2,32.7,26.7,183
Central,Pasir Panjang,13-03-2020,0.0,29.2,32.7,26.7,119
Central,Pasir Panjang,13-03-2020,0.0,29.2,32.7,26.7,72
Central,Pasir Panjang,13-03-2020,0.0,29.2,32.7,26.7,53
Central,Pasir Panjang,13-03-2020,0.0,29.2,32.7,26.7,49
Central,Pasir Panjang,13-03-2020,0.0,29.2,32.7,26.7,39
Central,Pasir Panjang,13-03-2020,0.0,29.2,32.7,26.7,34
Central,Pasir Panjang,13-03-2020,0.0,29.2,32.7,26.7,33
Central,Pasir Panjang,13-03-2020,0.0,29.2,32.7,26.7,29
Central,Pasir Panjang,13-03-2020,0.0,29.2,32.7,26.7,22
Central,Pasir Panjang,13-03-2020,0.0,29.2,32.7,26.7,16
Central,Pasir Panjang,13-03-2020,0.0,29.2,32.7,26.7,15
Central,Pasir Panjang,13-03-2020,0.0,29.2,32.7,26.7,14
Central,Pasir Panjang,13-03-2020,0.0,29.2,32.7,26.7,13
Central,Pasir Panjang,13-03-2020,0.0,29.2,32.7,26.7,12
Central,Pasir Panjang,13-03-2020,0.0,29.2,32.7,26.7,11
Central,Pasir Panjang,13-03-2020,0.0,29.2,32.7,26.7,9
Central,Pasir Panjang,13-03-2020,0.0,29.2,32.7,26.7,7
Central,Pasir Panjang,13-03-2020,0.0,29.2,32.7,26.7,6
Central,Pasir Panjang,13-03-2020,0.0,29.2,32.7,26.7,5
Central,Pasir Panjang,13-03-2020,0.0,29.2,32.7,26.7,4
Central,Pasir Panjang,13-03-2020,0.0,29.2,32.7,26.7,3
Central,Pasir Panjang,13-03-2020,0.0,29.2,32.7,26.7,2
Central,Paya Lebar,13-03-2020,0.0,30.4,36.3,26.4,183
Central,Paya Lebar,13-03-2020,0.0,30.4,36.3,26.4,119
Central,Paya Lebar,13-03-2020,0.0,30.4,36.3,26.4,72
Central,Paya Lebar,13-03-2020,0.0,30.4,36.3,26.4,53
Central,Paya Lebar,13-03-2020,0.0,30.4,36.3,26.4,49
Central,Paya Lebar,13-03-2020,0.0,30.4,36.3,26.4,39
Central,Paya Lebar,13-03-2020,0.0,30.4,36.3,26.4,34
Central,Paya Lebar,13-03-2020,0.0,30.4,36.3,26.4,33
Central,Paya Lebar,13-03-2020,0.0,30.4,36.3,26.4,29
Central,Paya Lebar,13-03-2020,0.0,30.4,36.3,26.4,22
Central,Paya Lebar,13-03-2020,0.0,30.4,36.3,26.4,16
Central,Paya Lebar,13-03-2020,0.0,30.4,36.3,26.4,15
Central,Paya Lebar,13-03-2020,0.0,30.4,36.3,26.4,14
Central,Paya Lebar,13-03-2020,0.0,30.4,36.3,26.4,13
Central,Paya Lebar,13-03-2020,0.0,30.4,36.3,26.4,12
Central,Paya Lebar,13-03-2020,0.0,30.4,36.3,26.4,11
Central,Paya Lebar,13-03-2020,0.0,30.4,36.3,26.4,9
Central,Paya Lebar,13-03-2020,0.0,30.4,36.3,26.4,7
Central,Paya Lebar,13-03-2020,0.0,30.4,36.3,26.4,6
Central,Paya Lebar,13-03-2020,0.0,30.4,36.3,26.4,5
Central,Paya Lebar,13-03-2020,0.0,30.4,36.3,26.4,4
Central,Paya Lebar,13-03-2020,0.0,30.4,36.3,26.4,3
Central,Paya Lebar,13-03-2020,0.0,30.4,36.3,26.4,2
Central,Sentosa Island,13-03-2020,0.0,29.3,32.2,26.8,183
Central,Sentosa Island,13-03-2020,0.0,29.3,32.2,26.8,119
Central,Sentosa Island,13-03-2020,0.0,29.3,32.2,26.8,72
Central,Sentosa Island,13-03-2020,0.0,29.3,32.2,26.8,53
Central,Sentosa Island,13-03-2020,0.0,29.3,32.2,26.8,49
Central,Sentosa Island,13-03-2020,0.0,29.3,32.2,26.8,39
Central,Sentosa Island,13-03-2020,0.0,29.3,32.2,26.8,34
Central,Sentosa Island,13-03-2020,0.0,29.3,32.2,26.8,33
Central,Sentosa Island,13-03-2020,0.0,29.3,32.2,26.8,29
Central,Sentosa Island,13-03-2020,0.0,29.3,32.2,26.8,22
Central,Sentosa Island,13-03-2020,0.0,29.3,32.2,26.8,16
Central,Sentosa Island,13-03-2020,0.0,29.3,32.2,26.8,15
Central,Sentosa Island,13-03-2020,0.0,29.3,32.2,26.8,14
Central,Sentosa Island,13-03-2020,0.0,29.3,32.2,26.8,13
Central,Sentosa Island,13-03-2020,0.0,29.3,32.2,26.8,12
Central,Sentosa Island,13-03-2020,0.0,29.3,32.2,26.8,11
Central,Sentosa Island,13-03-2020,0.0,29.3,32.2,26.8,9
Central,Sentosa Island,13-03-2020,0.0,29.3,32.2,26.8,7
Central,Sentosa Island,13-03-2020,0.0,29.3,32.2,26.8,6
Central,Sentosa Island,13-03-2020,0.0,29.3,32.2,26.8,5
Central,Sentosa Island,13-03-2020,0.0,29.3,32.2,26.8,4
Central,Sentosa Island,13-03-2020,0.0,29.3,32.2,26.8,3
Central,Sentosa Island,13-03-2020,0.0,29.3,32.2,26.8,2
Central,Marina Barrage,03-04-2020,    16.6,28.9,33.6,24.5,182
Central,Marina Barrage,03-04-2020,    16.6,28.9,33.6,24.5,77
Central,Marina Barrage,03-04-2020,    16.6,28.9,33.6,24.5,62
Central,Marina Barrage,03-04-2020,    16.6,28.9,33.6,24.5,46
Central,Marina Barrage,03-04-2020,    16.6,28.9,33.6,24.5,44
Central,Marina Barrage,03-04-2020,    16.6,28.9,33.6,24.5,42
Central,Marina Barrage,03-04-2020,    16.6,28.9,33.6,24.5,32
Central,Marina Barrage,03-04-2020,    16.6,28.9,33.6,24.5,27
Central,Marina Barrage,03-04-2020,    16.6,28.9,33.6,24.5,25
Central,Marina Barrage,03-04-2020,    16.6,28.9,33.6,24.5,21
Central,Marina Barrage,03-04-2020,    16.6,28.9,33.6,24.5,18
Central,Marina Barrage,03-04-2020,    16.6,28.9,33.6,24.5,15
Central,Marina Barrage,03-04-2020,    16.6,28.9,33.6,24.5,13
Central,Marina Barrage,03-04-2020,    16.6,28.9,33.6,24.5,12
Central,Marina Barrage,03-04-2020,    16.6,28.9,33.6,24.5,11
Central,Marina Barrage,03-04-2020,    16.6,28.9,33.6,24.5,10
Central,Marina Barrage,03-04-2020,    16.6,28.9,33.6,24.5,7
Central,Marina Barrage,03-04-2020,    16.6,28.9,33.6,24.5,6
Central,Marina Barrage,03-04-2020,    16.6,28.9,33.6,24.5,5
Central,Marina Barrage,03-04-2020,    16.6,28.9,33.6,24.5,4
Central,Marina Barrage,03-04-2020,    16.6,28.9,33.6,24.5,3
Central,Marina Barrage,03-04-2020,    16.6,28.9,33.6,24.5,2
Central,Newton,03-04-2020,14.4,27.9,33,23.9,182
Central,Newton,03-04-2020,14.4,27.9,33,23.9,77
Central,Newton,03-04-2020,14.4,27.9,33,23.9,62
Central,Newton,03-04-2020,14.4,27.9,33,23.9,46
Central,Newton,03-04-2020,14.4,27.9,33,23.9,44
Central,Newton,03-04-2020,14.4,27.9,33,23.9,42
Central,Newton,03-04-2020,14.4,27.9,33,23.9,32
Central,Newton,03-04-2020,14.4,27.9,33,23.9,27
Central,Newton,03-04-2020,14.4,27.9,33,23.9,25
Central,Newton,03-04-2020,14.4,27.9,33,23.9,21
Central,Newton,03-04-2020,14.4,27.9,33,23.9,18
Central,Newton,03-04-2020,14.4,27.9,33,23.9,15
Central,Newton,03-04-2020,14.4,27.9,33,23.9,13
Central,Newton,03-04-2020,14.4,27.9,33,23.9,12
Central,Newton,03-04-2020,14.4,27.9,33,23.9,11
Central,Newton,03-04-2020,14.4,27.9,33,23.9,10
Central,Newton,03-04-2020,14.4,27.9,33,23.9,7
Central,Newton,03-04-2020,14.4,27.9,33,23.9,6
Central,Newton,03-04-2020,14.4,27.9,33,23.9,5
Central,Newton,03-04-2020,14.4,27.9,33,23.9,4
Central,Newton,03-04-2020,14.4,27.9,33,23.9,3
Central,Newton,03-04-2020,14.4,27.9,33,23.9,2
Central,Pasir Panjang,03-04-2020,    56.4,28.5,32.3,24,182
Central,Pasir Panjang,03-04-2020,    56.4,28.5,32.3,24,77
Central,Pasir Panjang,03-04-2020,    56.4,28.5,32.3,24,62
Central,Pasir Panjang,03-04-2020,    56.4,28.5,32.3,24,46
Central,Pasir Panjang,03-04-2020,    56.4,28.5,32.3,24,44
Central,Pasir Panjang,03-04-2020,    56.4,28.5,32.3,24,42
Central,Pasir Panjang,03-04-2020,    56.4,28.5,32.3,24,32
Central,Pasir Panjang,03-04-2020,    56.4,28.5,32.3,24,27
Central,Pasir Panjang,03-04-2020,    56.4,28.5,32.3,24,25
Central,Pasir Panjang,03-04-2020,    56.4,28.5,32.3,24,21
Central,Pasir Panjang,03-04-2020,    56.4,28.5,32.3,24,18
Central,Pasir Panjang,03-04-2020,    56.4,28.5,32.3,24,15
Central,Pasir Panjang,03-04-2020,    56.4,28.5,32.3,24,13
Central,Pasir Panjang,03-04-2020,    56.4,28.5,32.3,24,12
Central,Pasir Panjang,03-04-2020,    56.4,28.5,32.3,24,11
Central,Pasir Panjang,03-04-2020,    56.4,28.5,32.3,24,10
Central,Pasir Panjang,03-04-2020,    56.4,28.5,32.3,24,7
Central,Pasir Panjang,03-04-2020,    56.4,28.5,32.3,24,6
Central,Pasir Panjang,03-04-2020,    56.4,28.5,32.3,24,5
Central,Pasir Panjang,03-04-2020,    56.4,28.5,32.3,24,4
Central,Pasir Panjang,03-04-2020,    56.4,28.5,32.3,24,3
Central,Pasir Panjang,03-04-2020,    56.4,28.5,32.3,24,2
Central,Paya Lebar,03-04-2020,20.7,28.9,33.8,24.2,182
Central,Paya Lebar,03-04-2020,20.7,28.9,33.8,24.2,77
Central,Paya Lebar,03-04-2020,20.7,28.9,33.8,24.2,62
Central,Paya Lebar,03-04-2020,20.7,28.9,33.8,24.2,46
Central,Paya Lebar,03-04-2020,20.7,28.9,33.8,24.2,44
Central,Paya Lebar,03-04-2020,20.7,28.9,33.8,24.2,42
Central,Paya Lebar,03-04-2020,20.7,28.9,33.8,24.2,32
Central,Paya Lebar,03-04-2020,20.7,28.9,33.8,24.2,27
Central,Paya Lebar,03-04-2020,20.7,28.9,33.8,24.2,25
Central,Paya Lebar,03-04-2020,20.7,28.9,33.8,24.2,21
Central,Paya Lebar,03-04-2020,20.7,28.9,33.8,24.2,18
Central,Paya Lebar,03-04-2020,20.7,28.9,33.8,24.2,15
Central,Paya Lebar,03-04-2020,20.7,28.9,33.8,24.2,13
Central,Paya Lebar,03-04-2020,20.7,28.9,33.8,24.2,12
Central,Paya Lebar,03-04-2020,20.7,28.9,33.8,24.2,11
Central,Paya Lebar,03-04-2020,20.7,28.9,33.8,24.2,10
Central,Paya Lebar,03-04-2020,20.7,28.9,33.8,24.2,7
Central,Paya Lebar,03-04-2020,20.7,28.9,33.8,24.2,6
Central,Paya Lebar,03-04-2020,20.7,28.9,33.8,24.2,5
Central,Paya Lebar,03-04-2020,20.7,28.9,33.8,24.2,4
Central,Paya Lebar,03-04-2020,20.7,28.9,33.8,24.2,3
Central,Paya Lebar,03-04-2020,20.7,28.9,33.8,24.2,2
Central,Sentosa Island,03-04-2020,     4.8,28.7,32.6,24.9,182
Central,Sentosa Island,03-04-2020,     4.8,28.7,32.6,24.9,77
Central,Sentosa Island,03-04-2020,     4.8,28.7,32.6,24.9,62
Central,Sentosa Island,03-04-2020,     4.8,28.7,32.6,24.9,46
Central,Sentosa Island,03-04-2020,     4.8,28.7,32.6,24.9,44
Central,Sentosa Island,03-04-2020,     4.8,28.7,32.6,24.9,42
Central,Sentosa Island,03-04-2020,     4.8,28.7,32.6,24.9,32
Central,Sentosa Island,03-04-2020,     4.8,28.7,32.6,24.9,27
Central,Sentosa Island,03-04-2020,     4.8,28.7,32.6,24.9,25
Central,Sentosa Island,03-04-2020,     4.8,28.7,32.6,24.9,21
Central,Sentosa Island,03-04-2020,     4.8,28.7,32.6,24.9,18
Central,Sentosa Island,03-04-2020,     4.8,28.7,32.6,24.9,15
Central,Sentosa Island,03-04-2020,     4.8,28.7,32.6,24.9,13
Central,Sentosa Island,03-04-2020,     4.8,28.7,32.6,24.9,12
Central,Sentosa Island,03-04-2020,     4.8,28.7,32.6,24.9,11
Central,Sentosa Island,03-04-2020,     4.8,28.7,32.6,24.9,10
Central,Sentosa Island,03-04-2020,     4.8,28.7,32.6,24.9,7
Central,Sentosa Island,03-04-2020,     4.8,28.7,32.6,24.9,6
Central,Sentosa Island,03-04-2020,     4.8,28.7,32.6,24.9,5
Central,Sentosa Island,03-04-2020,     4.8,28.7,32.6,24.9,4
Central,Sentosa Island,03-04-2020,     4.8,28.7,32.6,24.9,3
Central,Sentosa Island,03-04-2020,     4.8,28.7,32.6,24.9,2
Central,Marina Barrage,09-04-2020,     0.0,29.6,33.3,27,186
Central,Marina Barrage,09-04-2020,     0.0,29.6,33.3,27,80
Central,Marina Barrage,09-04-2020,     0.0,29.6,33.3,27,45
Central,Marina Barrage,09-04-2020,     0.0,29.6,33.3,27,43
Central,Marina Barrage,09-04-2020,     0.0,29.6,33.3,27,34
Central,Marina Barrage,09-04-2020,     0.0,29.6,33.3,27,30
Central,Marina Barrage,09-04-2020,     0.0,29.6,33.3,27,28
Central,Marina Barrage,09-04-2020,     0.0,29.6,33.3,27,27
Central,Marina Barrage,09-04-2020,     0.0,29.6,33.3,27,25
Central,Marina Barrage,09-04-2020,     0.0,29.6,33.3,27,19
Central,Marina Barrage,09-04-2020,     0.0,29.6,33.3,27,17
Central,Marina Barrage,09-04-2020,     0.0,29.6,33.3,27,14
Central,Marina Barrage,09-04-2020,     0.0,29.6,33.3,27,13
Central,Marina Barrage,09-04-2020,     0.0,29.6,33.3,27,12
Central,Marina Barrage,09-04-2020,     0.0,29.6,33.3,27,11
Central,Marina Barrage,09-04-2020,     0.0,29.6,33.3,27,10
Central,Marina Barrage,09-04-2020,     0.0,29.6,33.3,27,9
Central,Marina Barrage,09-04-2020,     0.0,29.6,33.3,27,8
Central,Marina Barrage,09-04-2020,     0.0,29.6,33.3,27,7
Central,Marina Barrage,09-04-2020,     0.0,29.6,33.3,27,4
Central,Marina Barrage,09-04-2020,     0.0,29.6,33.3,27,3
Central,Marina Barrage,09-04-2020,     0.0,29.6,33.3,27,2
Central,Newton,09-04-2020,0.0,28.8,33.5,25.9,186
Central,Newton,09-04-2020,0.0,28.8,33.5,25.9,80
Central,Newton,09-04-2020,0.0,28.8,33.5,25.9,45
Central,Newton,09-04-2020,0.0,28.8,33.5,25.9,43
Central,Newton,09-04-2020,0.0,28.8,33.5,25.9,34
Central,Newton,09-04-2020,0.0,28.8,33.5,25.9,30
Central,Newton,09-04-2020,0.0,28.8,33.5,25.9,28
Central,Newton,09-04-2020,0.0,28.8,33.5,25.9,27
Central,Newton,09-04-2020,0.0,28.8,33.5,25.9,25
Central,Newton,09-04-2020,0.0,28.8,33.5,25.9,19
Central,Newton,09-04-2020,0.0,28.8,33.5,25.9,17
Central,Newton,09-04-2020,0.0,28.8,33.5,25.9,14
Central,Newton,09-04-2020,0.0,28.8,33.5,25.9,13
Central,Newton,09-04-2020,0.0,28.8,33.5,25.9,12
Central,Newton,09-04-2020,0.0,28.8,33.5,25.9,11
Central,Newton,09-04-2020,0.0,28.8,33.5,25.9,10
Central,Newton,09-04-2020,0.0,28.8,33.5,25.9,9
Central,Newton,09-04-2020,0.0,28.8,33.5,25.9,8
